TRACK_ID,TIMESTAMP,V,X,Y,YAW
39e334e03de94ee990168d64325a121e,1535385312149491,0.0,1764.874,951.298,-34.47900000829582
39e334e03de94ee990168d64325a121e,1535385312649451,0.0,1764.874,951.298,-34.47900000829582
39e334e03de94ee990168d64325a121e,1535385313198647,0.0,1764.874,951.298,-34.47900000829582
39e334e03de94ee990168d64325a121e,1535385313697985,0.0,1764.874,951.298,-34.47900000829582
39e334e03de94ee990168d64325a121e,1535385314197852,0.0,1764.874,951.298,-34.47900000829582
39e334e03de94ee990168d64325a121e,1535385314697730,0.0,1764.874,951.298,-34.47900000829582
39e334e03de94ee990168d64325a121e,1535385315198230,0.0,1764.874,951.298,-34.47900000829582
39e334e03de94ee990168d64325a121e,1535385315698238,0.0,1764.874,951.298,-34.47900000829582
39e334e03de94ee990168d64325a121e,1535385316198221,0.0,1764.874,951.298,-34.47900000829582
39e334e03de94ee990168d64325a121e,1535385316698763,0.0,1764.874,951.298,-34.47900000829582
39e334e03de94ee990168d64325a121e,1535385317199729,0.0,1764.874,951.298,-34.47900000829582
39e334e03de94ee990168d64325a121e,1535385317699601,0.0,1764.874,951.298,-34.47900000829582
39e334e03de94ee990168d64325a121e,1535385318199491,0.0,0.0,0.0,0.0
39e334e03de94ee990168d64325a121e,1535385318699383,0.0,0.0,0.0,0.0
39e334e03de94ee990168d64325a121e,1535385319199814,0.0,0.0,0.0,0.0
39e334e03de94ee990168d64325a121e,1535385319700257,0.0,0.0,0.0,0.0
39e334e03de94ee990168d64325a121e,1535385320202426,0.0,0.0,0.0,0.0
39e334e03de94ee990168d64325a121e,1535385320700594,0.0,0.0,0.0,0.0
39e334e03de94ee990168d64325a121e,1535385321200494,0.0,0.0,0.0,0.0
39e334e03de94ee990168d64325a121e,1535385321700423,0.0,0.0,0.0,0.0
39e334e03de94ee990168d64325a121e,1535385322150508,0.0,0.0,0.0,0.0
53091fab830f4819b66f70b19711b827,1535385312149491,10.892570102154664,1889.097,1078.134,139.3149999932632
53091fab830f4819b66f70b19711b827,1535385312649451,10.275650009187698,1884.8812437709469,1081.5814146975215,143.6007261551326
53091fab830f4819b66f70b19711b827,1535385313198647,8.790430070023957,1880.2730241333115,1084.2220589411993,159.50737861690138
53091fab830f4819b66f70b19711b827,1535385313697985,8.141346844871226,1876.1730598736992,1084.8085716503515,-173.69577079420532
53091fab830f4819b66f70b19711b827,1535385314197852,9.526072998499847,1872.1981825337075,1083.234435584866,-145.0435971750435
53091fab830f4819b66f70b19711b827,1535385314697730,12.534296378665784,1868.375812477928,1079.34018391943,-126.5368430739288
53091fab830f4819b66f70b19711b827,1535385315198230,16.037416110329886,1864.7083778256176,1073.175414919157,-116.3937732117833
53091fab830f4819b66f70b19711b827,1535385315698238,19.279981993316348,1861.1969689341745,1064.9920417673904,-110.7575955319608
53091fab830f4819b66f70b19711b827,1535385316198221,21.83497551912835,1857.8194117026023,1055.1684641181162,-107.56270596275166
53091fab830f4819b66f70b19711b827,1535385316698763,23.44847482567252,1854.5441504563744,1044.1819757604355,-105.86199251953964
53091fab830f4819b66f70b19711b827,1535385317199729,23.97814024775984,1851.337735677601,1032.5963542679378,-105.24328256483402
53091fab830f4819b66f70b19711b827,1535385317699601,23.37992421157228,1848.17088059495,1021.0454554323944,-105.58281860512768
53091fab830f4819b66f70b19711b827,1535385318199491,21.701169724685712,1844.9957236974403,1010.0988286078014,-106.98405682601654
53091fab830f4819b66f70b19711b827,1535385318699383,19.08185497452165,1841.7721834621263,1000.314029200305,-109.84367529579781
53091fab830f4819b66f70b19711b827,1535385319199814,15.771565208867544,1838.4593589268736,992.1665681252648,-115.10117535071987
53091fab830f4819b66f70b19711b827,1535385319700257,12.19787488258495,1835.028522488156,986.041714008244,-124.85475970494629
53091fab830f4819b66f70b19711b827,1535385320202426,9.099728774058637,1831.4428082238524,982.1572897242222,-143.40493309505567
53091fab830f4819b66f70b19711b827,1535385320700594,7.682491726587379,1827.7299554201636,980.585236537474,-172.8705363271581
53091fab830f4819b66f70b19711b827,1535385321200494,8.374548666323571,1823.8466608544093,981.115932515712,159.68070981504735
53091fab830f4819b66f70b19711b827,1535385321700423,9.802937788127515,1819.818580050625,983.3274788979982,145.26434358929208
53091fab830f4819b66f70b19711b827,1535385322150508,10.404145391064176,1816.093328682308,986.1648439418244,141.46440012160477
74e76e1a834d4520a564d033cde5569b,1535385312149491,0.0,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385312649451,0.0,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385313198647,0.0,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385313697985,0.0,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385314197852,0.0,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385314697730,0.0,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385315198230,0.0,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385315698238,0.0,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385316198221,0.005990156204602,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385316698763,0.0119819355755708,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385317199729,0.0129913301762837,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385317699601,0.0130031302442505,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385318199491,0.0120026155450282,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385318699383,0.0119961315333082,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385319199814,0.0129886235734885,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385319700257,0.0129696447895553,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385320202426,0.0273036358873423,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385320700594,0.0671266149422535,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385321200494,0.0670115131769744,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385321700423,0.04764165905304,1800.919,992.907,147.52799999017867
74e76e1a834d4520a564d033cde5569b,1535385322150508,0.0311052408818128,1800.919,992.907,147.52799999017867
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385312149491,0.0,0.0,0.0,0.0
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385312649451,0.0,0.0,0.0,0.0
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385313198647,0.0,0.0,0.0,0.0
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385313697985,9.01090933169184,1763.206,931.087,53.79999999250907
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385314197852,9.009410056744018,1765.87,934.719,53.79999999250907
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385314697730,9.008705990874024,1768.533,938.35,53.79999999250907
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385315198230,8.89256473966338,1771.2,941.986,53.79999999250907
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385315698238,8.77610709665864,1773.824,945.503,53.79999999250907
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385316198221,8.775022656597612,1776.448,949.02,53.79999999250907
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385316698763,8.274163082773617,1779.074,952.54,53.79999999250907
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385317199729,7.772661583602881,1781.433,955.639,51.129477419464514
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385317699601,7.772401247446869,1783.928,958.619,48.46478668270208
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385318199491,7.522463096012482,1786.559,961.479,45.799999992509065
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385318699383,7.274822788241386,1789.171,964.011,42.913371755446114
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385319199814,7.061090435726873,1791.909,966.412,40.02363106085279
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385319700257,6.557323943924972,1794.598,968.538,37.13382107221427
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385320202426,6.264892842740651,1797.113,970.428,37.97024260038478
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385320700594,6.040128319566684,1799.608,972.303,38.79999999250905
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385321200494,5.816904417827726,1801.825,974.187,41.90301161940554
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385321700423,5.817706342023555,1803.936,976.188,45.006203256978544
9608c1d76b6b4826b8fb95d8c9c4eca6,1535385322150508,5.820971005789266,1805.742,978.086,47.79999999250906
98e6fbf654d04a019065b20ddef5f2fc,1535385312149491,0.0400032046024195,1762.881,948.03,-34.83900000846344
98e6fbf654d04a019065b20ddef5f2fc,1535385312649451,0.0391618860449238,1762.881,948.03,-34.83900000846344
98e6fbf654d04a019065b20ddef5f2fc,1535385313198647,0.0391885354317294,1762.881,948.03,-34.83900000846344
98e6fbf654d04a019065b20ddef5f2fc,1535385313697985,0.0400318527926739,1762.881,948.03,-34.83900000846344
98e6fbf654d04a019065b20ddef5f2fc,1535385314197852,0.0390099648755828,1762.881,948.03,-34.83900000846344
98e6fbf654d04a019065b20ddef5f2fc,1535385314697730,0.0110294022175618,1762.881,948.03,-34.83900000846344
98e6fbf654d04a019065b20ddef5f2fc,1535385315198230,0.015991886556294,1762.881,948.03,-34.83900000846344
98e6fbf654d04a019065b20ddef5f2fc,1535385315698238,0.017000203632665,1762.881,948.03,-34.83900000846344
98e6fbf654d04a019065b20ddef5f2fc,1535385316198221,0.0169922068580885,1762.881,948.03,-34.83900000846344
98e6fbf654d04a019065b20ddef5f2fc,1535385316698763,0.0159759141007611,1762.881,948.03,-34.83900000846344
98e6fbf654d04a019065b20ddef5f2fc,1535385317199729,0.0169879903704259,1762.881,948.03,-34.83900000846344
98e6fbf654d04a019065b20ddef5f2fc,1535385317699601,0.0170040822403658,1762.881,948.03,-34.83900000846344
98e6fbf654d04a019065b20ddef5f2fc,1535385318199491,0.0160034873933712,1762.881,948.03,-34.83900000846344
