TRACK_ID,TIMESTAMP,V,X,Y,YAW
0014c7b8a0c34b0d857edeefd8c07404,1537299526398830,0.0,0.0,0.0,0.0
0014c7b8a0c34b0d857edeefd8c07404,1537299526898718,0.0,0.0,0.0,0.0
0014c7b8a0c34b0d857edeefd8c07404,1537299527398587,0.0,0.0,0.0,0.0
0014c7b8a0c34b0d857edeefd8c07404,1537299527898477,0.0,0.0,0.0,0.0
0014c7b8a0c34b0d857edeefd8c07404,1537299528398348,0.0,0.0,0.0,0.0
0014c7b8a0c34b0d857edeefd8c07404,1537299528948626,0.0,0.0,0.0,0.0
0014c7b8a0c34b0d857edeefd8c07404,1537299529448992,0.0,0.0,0.0,0.0
0014c7b8a0c34b0d857edeefd8c07404,1537299529948856,0.486742337963169,1649.583,1276.132,-27.99899998598933
0014c7b8a0c34b0d857edeefd8c07404,1537299530449280,0.3226707605208649,1649.402,1276.295,-27.99899998598933
0014c7b8a0c34b0d857edeefd8c07404,1537299530899372,0.1837792893146612,1649.329,1276.329,-27.99899998598933
0014c7b8a0c34b0d857edeefd8c07404,1537299531399822,0.2091418560088216,1649.249,1276.366,-27.99899998598933
0014c7b8a0c34b0d857edeefd8c07404,1537299531900232,0.0888843698536287,1649.212,1276.486,-27.99899998598933
0014c7b8a0c34b0d857edeefd8c07404,1537299532400107,0.1061992830737041,1649.29,1276.445,-27.99899998598933
0014c7b8a0c34b0d857edeefd8c07404,1537299532950315,0.0614152548147367,1649.29,1276.445,-27.99899998598933
0014c7b8a0c34b0d857edeefd8c07404,1537299533450192,0.1209791794452612,1649.263,1276.393,-30.998999985989297
0014c7b8a0c34b0d857edeefd8c07404,1537299533950056,0.1042838752990937,1649.288,1276.377,-30.998999985989297
0014c7b8a0c34b0d857edeefd8c07404,1537299534449379,0.0,1649.288,1276.377,-30.998999985989297
1149bda4d6f04776884013a1ebd02185,1537299526398830,0.0,1741.323,1250.161,150.3540000063367
1149bda4d6f04776884013a1ebd02185,1537299526898718,0.0590505155204443,1741.323,1250.161,150.3540000063367
1149bda4d6f04776884013a1ebd02185,1537299527398587,0.079876719676795,1741.307,1250.134,150.3540000063367
1149bda4d6f04776884013a1ebd02185,1537299527898477,0.058785788471171,1741.292,1250.107,150.3540000063367
1149bda4d6f04776884013a1ebd02185,1537299528398348,0.0286528429370714,1741.292,1250.107,150.3540000063367
1149bda4d6f04776884013a1ebd02185,1537299528948626,0.124065473673302,1741.265,1250.123,150.3540000063367
1149bda4d6f04776884013a1ebd02185,1537299529448992,0.1917597652668378,1741.307,1250.206,152.35500377546978
1149bda4d6f04776884013a1ebd02185,1537299529948856,0.2001417203847475,1741.345,1250.29,154.3540000063367
1149bda4d6f04776884013a1ebd02185,1537299530449280,0.564856404177667,1741.225,1250.039,154.3540000063367
1149bda4d6f04776884013a1ebd02185,1537299530899372,0.0,0.0,0.0,0.0
1149bda4d6f04776884013a1ebd02185,1537299531399822,0.0,0.0,0.0,0.0
1149bda4d6f04776884013a1ebd02185,1537299531900232,0.0,0.0,0.0,0.0
1149bda4d6f04776884013a1ebd02185,1537299532400107,0.0,0.0,0.0,0.0
1149bda4d6f04776884013a1ebd02185,1537299532950315,0.0,0.0,0.0,0.0
1149bda4d6f04776884013a1ebd02185,1537299533450192,0.0,0.0,0.0,0.0
1149bda4d6f04776884013a1ebd02185,1537299533950056,0.0,0.0,0.0,0.0
1149bda4d6f04776884013a1ebd02185,1537299534449379,0.0,0.0,0.0,0.0
2b82592f6bba4a54b06c973dd592e339,1537299526398830,0.0,0.0,0.0,0.0
2b82592f6bba4a54b06c973dd592e339,1537299526898718,0.0,0.0,0.0,0.0
2b82592f6bba4a54b06c973dd592e339,1537299527398587,0.0,0.0,0.0,0.0
2b82592f6bba4a54b06c973dd592e339,1537299527898477,0.0,0.0,0.0,0.0
2b82592f6bba4a54b06c973dd592e339,1537299528398348,0.1522602177850198,1679.17,1281.623,147.27599999896503
2b82592f6bba4a54b06c973dd592e339,1537299528948626,0.1010475438770609,1679.228,1281.657,147.27599999896503
2b82592f6bba4a54b06c973dd592e339,1537299529448992,0.107002153537358,1679.262,1281.599,147.27599999896503
2b82592f6bba4a54b06c973dd592e339,1537299529948856,0.1706247400648323,1679.287,1281.583,147.27599999896503
2b82592f6bba4a54b06c973dd592e339,1537299530449280,0.0422361787979313,1679.143,1281.711,147.27599999896503
2b82592f6bba4a54b06c973dd592e339,1537299530899372,0.2735568618625473,1679.295,1281.614,147.27599999896503
2b82592f6bba4a54b06c973dd592e339,1537299531399822,0.0838140361522251,1679.362,1281.607,147.27599999896503
2b82592f6bba4a54b06c973dd592e339,1537299531900232,0.0586292990426878,1679.362,1281.607,147.27599999896503
2b82592f6bba4a54b06c973dd592e339,1537299532400107,0.042224668351638,1679.346,1281.581,147.27599999896503
2b82592f6bba4a54b06c973dd592e339,1537299532950315,0.1587788698635643,1679.32,1281.598,147.27599999896503
2b82592f6bba4a54b06c973dd592e339,1537299533450192,0.2879042303797088,1679.219,1281.663,147.27599999896503
2b82592f6bba4a54b06c973dd592e339,1537299533950056,0.1586969874071413,1679.093,1281.744,147.27599999896503
2b82592f6bba4a54b06c973dd592e339,1537299534449379,0.0860234208038832,1679.102,1281.702,147.27599999896503
93b8b6b8bd1348f796e9abb5e357165d,1537299526398830,1.0455507776207835,1568.639,1320.763,-27.71999999138814
93b8b6b8bd1348f796e9abb5e357165d,1537299526898718,2.218274349713879,1569.1105235075372,1320.537528348768,-24.257331495550062
93b8b6b8bd1348f796e9abb5e357165d,1537299527398587,5.299947950623969,1570.664560194571,1319.8600850855703,-23.250382391868772
93b8b6b8bd1348f796e9abb5e357165d,1537299527898477,9.437840030233987,1573.979679541001,1318.447531607722,-22.979605162069085
93b8b6b8bd1348f796e9abb5e357165d,1537299528398348,13.8621879006165,1579.3514305387405,1316.1767509676251,-22.871289963074044
93b8b6b8bd1348f796e9abb5e357165d,1537299528948626,18.33733535103352,1587.6070464128095,1312.7000243803873,-22.813099293839613
93b8b6b8bd1348f796e9abb5e357165d,1537299529448992,21.538435876984742,1596.9291526015593,1308.7820083911474,-22.783484814785474
93b8b6b8bd1348f796e9abb5e357165d,1537299529948856,23.53148650891494,1607.468159237496,1304.357575671628,-22.764925462125248
